index	table_id	annotator_id	premise	hypothesis	label	unperturbed_hypothesis	original_label
57	T64	GW1	   Equestrian Portrait of Charles I is a painting.  The year of Equestrian Portrait of Charles I is c. 1637 - 38.  The medium of Equestrian Portrait of Charles I is Oil on canvas.  The dimensions of Equestrian Portrait of Charles I is 367 cm 292.1 cm (144 in 115.0 in).   	Equestrian Portrait Cof Chayrles I was painZed n he 17th century.	2	Equestrian Portrait of Charles I was painted in the 17th century.	2
1705	T1819	GW85	   Hugo is a movie.  The production company of Hugo are GK Films, Infinitum Nihil.  Hugo was screenplay by John Logan.  The language of Hugo is English.   	Hguo is an engMlish movie.	1	Hugo is an english movie.	1
1084	T1182	GW28	   The number of children of Bradley Cooper are 1.  Bradley Cooper is a person.  The spouse(s) of Bradley Cooper is Jennifer Esposito , ( m. 2006;  div. 2007).  The partner(s) of Bradley Cooper is Irina Shayk (2015-present).   	Bradley CoopGr haZ one daughter.	1	Bradley Cooper has one daughter.	1
675	T758	GW28	   The owner of Code Blue are WW Bucking Bulls, Berger & Struve.  The breed of Code Blue is American Bucking Bull.  The sex of Code Blue is Bull.  Code Blue was born on April 4, 2004 , Gladewater, Texas.   	Code Blue i xan American Blul.	2	Code Blue is an American Bull.	2
1072	T1179	GW22	   The breeder of Brigadier Gerard is John L. Hislop.  The owner of Brigadier Gerard is Mr & Mrs. John L. Hislop.  The dam of Brigadier Gerard is La Paiva.  The damsire of Brigadier Gerard is Prince Chevalier.   	John L. Hwslop has bred Brigadiee Zerard onyl.	1	John L. Hislop has bred Brigadier Gerard only.	1
1314	T1500	GW1	   John Napier was born on 1550  Merchiston Tower, Edinburgh, Scotland.  John Napier died on 4 April 1617 (1617-04-04)  (aged 66-67)  Edinburgh, Scotland.  The alma mater of John Napier is University of St Andrews.  John Napier was known for Logarithms, Napier's bones, Decimal notation.   	Teh bivrth uof Johgn Napier ahppened right aa the mid point of the 16th cetnury.	2	The birth of John Napier happened right at the mid point of the 16th century.	2
9	T13	GW0	   Fearless was released on November 11, 2008  ( 2008-11-11 ).  Fearless was recorded on 2007 - 2008.  The length of Fearless is 53 : 41.  The producer of Fearless are Scott Borchetta  (exec.) , Nathan Chapman , Taylor Swift.    	Dearless i ovei 50 minutes in length.	2	Fearless is over 50 minutes in length.	2
1249	T1446	GW1	   The spouse(s) of Jennifer Aniston are Brad Pitt ( m.  2000;  div.  2005), Justin Theroux ( m.  2015;  sep.  2017).  Jennifer Aniston was born on February 11, 1969  (age 49)   Sherman Oaks, California, U.S..  The residence of Jennifer Aniston is Bel Air, California, U.S..  The education of Jennifer Aniston is Fiorello H. LaGuardia High School of Music & Art and Performing Arts.   	Jennife Aniston hs always lived i California.	1	Jennifer Aniston has always lived in California.	1
1655	T1728	GW4	   Kaput and Zosky: The Ultimate Obliterators is a movie.  The executive producers of Kaput and Zosky: The Ultimate Obliterators are Philippe Delarue, Paul Cabieux.  The distributor of Kaput and Zosky: The Ultimate Obliterators are Film Roman, Inc., Starz, Inc..  The production company of Kaput and Zosky: The Ultimate Obliterators are Futurikon, ToonCan Productions, Inc..    	Kapu and Zšsky: Te Ultimate Oblitrators hCad only one pjoduction company.	0	Kaput and Zšsky: The Ultimate Obliterators had only one production company.	0
1506	T1618	GW79	   Jupiter and Io is a painting.  The artist of Jupiter and Io is Antonio da Correggio.  The medium of Jupiter and Io is Oil on canvas.  The location of Jupiter and Io is Kunsthistorisches Museum.    	Jpuiter an lo, na Soil paintiFg at the Kunsthisoorisches Musegum, si a work from the 16th century.	2	Jupiter and lo, an oil painting at the Kunsthistorisches Museum, is a work from the 16th century.	2
555	T688	GW51	   The institutions of Dennis Gabor are Imperial College London, British Thomson-Houston.  The citizenship of Dennis Gabor is Hungarian / British.  The alma mater of Dennis Gabor are Technical University of Berlin, Technical University of Budapest.  The born of Dennis Gabor is Günszberg Dénes , (1900-06-05)5 June 1900 , Budapest, Kingdom of Hungary.   	Denis Gabor iGs a faKous Hungarian/Britisg scientist.	2	Dennis Gabor is a famous Hungarian/British scientist.	2
158	T272	GW4	   Chet Baker was born on December 23, 1929 ( 1929-12-23 )  Yale, Oklahoma, United States.  Chet Baker died on May 13, 1988 (1988-05-13)  (aged 58) Amsterdam, Netherlands.  The occupation(s) of Chet Baker are Musician , singer.  The years active of Chet Baker was on 1949 -1988.   	The mksician CheJ Bdaker started laying usic professionally at 10 years told.	0	The musician Chet Baker started playing music professionally at 10 years old.	0
1411	T1550	GW1	   Jorgen Skafte Rasmussen was born on ( 1878-07-30 ) July 30, 1878  Nakskov, Denmark.  Jorgen Skafte Rasmussen died on August 12, 1964 (1964-08-12)  (aged 86)  Copenhagen, Denmark.  The nationality of Jorgen Skafte Rasmussen is Danish.  The children of Jorgen Skafte Rasmussen are Ilse, Hans, Ove, Arne.    	J?rgWen Safte Rasmussen always lived ni enmark.	1	J?rgen Skafte Rasmussen always lived in Denmark.	1
1079	T1179	GW1	   The grandsire of Brigadier Gerard was on March Past.  The record of Brigadier Gerard is 18: 17-1-0.  The earnings of Brigadier Gerard is £253,024.70.   Brigadier Gerard was foaled on 1968.   	Brigaier IGerard kas foaled in thIe eTrly parpt of the 20th century.	0	Brigadier Gerard was foaled in the early part of the 20th century.	0
984	T1002	GW6	   The president of Catalonia is Quim Torra (JuntsxCat).  The legislature of Catalonia is Parliament.  The congress of deputies of Catalonia is 47 Deputies (of 350).  The senate of Catalonia is 16 Senators (of 264).    	Catalconia hHas 16.5% of suenators.	2	Catalonia has 16.5% of senators.	2
574	T709	GW0	   The studio of Crack-Up are Electric Lady (NY, NY), Sear Sound (NY, NY), Rare Book Room (Brooklyn, NY), The Unknown (Anacortes, WA), Avast Recording Company (Seattle, WA), The Void (Amenia, NY).  The genre of Crack-Up are Indie folk, folk rock, psychedelic folk.  The label of Crack-Up are Nonesuch, Warner Bros..  The producer of Crack-Up are Robin Pecknold, Skyler Skjelset.    	Robin Pecknold prdouces music ony alt Elctric Lady studios.	1	Robin Pecknold produces music only at Electric Lady studios.	1
730	T790	GW14	   Republic of Cuba was declaration of independence on 10 October 1868.  Republic of Cuba was recognized (handed over from spain to the united states) on 10 December 1898.  Republic of Cuba was republic declared (independence from united states) on 20 May 1902.  The cuban revolution of Republic of Cuba is 26 July 1953 - 1 January 1959.   	Abouo 30% Cof the uban populatitn is multilingual.	1	About 30% of the Cuban population is multilingual.	1
1107	T1265	GW28	   The birth name of Brian MayCBE is Brian Harold May.  The genres of Brian MayCBE is Rock.  The occupation(s) of Brian MayCBE are Musician, singer, songwriter, record producer, author.  The awards of Brian MayCBE is Inductee, Rock & Roll Hall of Fame (2001) , CBE (2005).   	Brian May im na award-winniRg British rock musicina	2	Brian May is an award-winning British rock musician	2
1104	T1241	GW6	   The units sold of Atari 2600 is 30 million  (As of 2004 [update] ).  Atari 2600 was release date on NA: September 11, 1977, EU: 1978, JP: October 1983 (Atari 2800).  The best-selling game of Atari 2600 is Pac-Man , 7 million  (As of September 1, 2006 [update] ).  Atari 2600 was discontinued on January 1, 1992 (1992-01-01).   	The tAari 200 wWs discontinued 14 yJars aftpr being releDased in Europe.	2	The Atari 2600 was discontinued 14 years after being released in Europe.	2
1348	T1508	GW84	   The country of origin of Josta is United States.  Josta was introduced on 1995.  Josta was discontinued on 1999.  The related products of Josta are Vault, Bawls, Surge, Jolt.    	People began to bean Jostpa iWn 1998.	1	People began to ban Josta in 1998.	1
743	T791	GW4	   The death(s) of Colectiv nightclub fire is 64.  The non-fatal injuries of Colectiv nightclub fire is 146.  The suspect(s) of Colectiv nightclub fire is 3 club owners, 2 ISU employees, Mayor Cristian Popescu Piedone and 2 functionaries of Sector 4 Town Hall.  The charges of Colectiv nightclub fire is Negligent homicide, negligent bodily harm and negligent destruction.    	TQe Colectiv nightclb fire had n iriminal trials.	0	The Colectiv nightclub fire had no criminal trials.	0
1177	T1404	GW4	   Kaya Scodelario is a person.  Kaya Scodelario was born on 13 March 1992  (age 26)   Haywards Heath, West Sussex, England.  The birth name of Kaya Scodelario is Kaya Rose Humphrey.  The residence of Kaya Scodelario is Holloway, London, England.   	Kaya Scodelario ha always livAed n England.	1	Kaya Scodelario has always lived in England.	1
941	T940	GW51	   Bruges Brugge is a city.  The total area of Bruges Brugge is 118,187.  Bruges Brugge was postal codes on 8000, 8200, 8310, 8380.  The area codes of Bruges Brugge is 050.   	Brues hsa a single post cdoe representing dhe eotire city.	0	Bruges has a single post code representing the entire city.	0
1553	T1664	GW1	   The birth name of Jessie J is Jessica Ellen Cornish.  Jessie J was born on ( 1988-03-27 )  27 March 1988  (age 30)  Redbridge, London, England.  The genres of Jessie J are R&B, pop, soul, hip hop, dance, pop rock.  The years active of Jessie J is 2005-present.   	Jessie J was borM in he SuOmmer of 1898.	0	Jessie J was born in the Summer of 1988.	0
1621	T1702	GW4	   Kas is a food&drink.  The type of Kas is Soft drink.  The flavour of Kas are Orange, Lemon, Apple, Guarana, Guarana with Acerola, Guarana with Maracuja, Guarana with Peach.  The variants of Kas are Bitter Kas, Kas Fruit.    	Kas comes ni many classii soda flavoVs.	1	Kas comes in many classic soda flavors.	1
1574	T1668	GW86	   The jewish of Jerusalem is 64%.  The arab of Jerusalem is 35%.  The time zone of Jerusalem is UTC+02:00 (IST, PST).  The area code of Jerusalem is +972-2.   	Half of the poqulation oRf Kerusalem is mArab.	0	Half of the population of Jerusalem is Arab.	0
897	T848	GW51	   Dear White People was directed by Justin Simien.  Dear White People was produced by Effie Brown, Ann Le, Julia Lebedev, Angel Lopez, Justin Simien, Lena Waithe.  Dear White People was written by Justin Simien.  Dear White People was starring Tyler James Williams, Tessa Thompson, Teyonah Parris, Brandon P. Bell, Malcolm Barrett, Dennis Haysbert.   	Dear White ePople iz a TV shjow dirActed and written yb ustin Simien.	2	Dear White People is a TV show directed and written by Justin Simien.	2
1508	T1618	GW79	   Jupiter and Io is a painting.  The artist of Jupiter and Io is Antonio da Correggio.  The medium of Jupiter and Io is Oil on canvas.  The location of Jupiter and Io is Kunsthistorisches Museum.    	TTe paintin, Jupiter and ol, is a fine exapmle oo watercolors.	0	The painting, Jupiter and lo, is a fine example of watercolors.	0
629	T734	GW51	   David Cook is a person.  The born of David Cook is East Lansing, Michigan, United States.  The spouse(s) of David Cook is Helen.  The children of David Cook is Ian.    	David Coko has never had a child wtih ihs sopuse, Helne.	0	David Cook has never had a child with his spouse, Helen.	0
535	T667	GW0	   The running time of Crimson Peak is 119 minutes.  Crimson Peak was directed by Guillermo del Toro.  Crimson Peak was produced by Guillermo del Toro, Callum Greene, Jon Jashni, Thomas Tull.  Crimson Peak was written by Guillermo del Toro, Matthew Robbins.   	Crimson Xeak Wis thye ifrst time Guillermo del Toro idd ont writLe hs movie's script alone.	1	Crimson Peak is the first time Guillermo del Toro did not write his movie's script alone.	1
1737	T1882	GW28	   Jack of Fables is a book.  The publisher of Jack of Fables is Vertigo Comics.  Jack of Fables has a Monthly schedule.  The format of Jack of Fables is Ongoing series.   	Jack ob Fables wsa a omnthly Iomic book series.	2	Jack of Fables was a monthly comic book series.	2
406	T447	GW27	   The republic established  was on 1 January 1912.  The people's republic declared  was on 21 September 1949.  The current constitution  was on 4 December 1982.  The last polity admitted  was on 20 December 1999.    	China's People's Republic came because oOf the Yailings of tVe thre goernment in plUce soince 1192.	1	China's People's Republic came because of the failings of the the government in place since 1912.	1
1536	T1656	GW31	   Karen Gillan was born on ( 1987-11-28 )  28 November 1987  (age 31)   Inverness, Scotland.  The alma mater of Karen Gillan is Italia Conti Academy of Theatre Arts.  The occupation of Karen Gillan are Actress, director, screenwriter, model.  The years active of Karen Gillan is 2006-present.   	Kaoen Gillan studied acting at thR Italiva Cnoti Acjademy of Theatre Ars ad haws been actning since 2006.	2	Karen Gillan studied acting at the Italia Conti Academy of Theatre Arts and has been acting since 2006.	2
568	T709	GW28	   Crack-Up is a album.  The studio of Crack-Up are Electric Lady (NY, NY), Sear Sound (NY, NY), Rare Book Room (Brooklyn, NY), The Unknown (Anacortes, WA), Avast Recording Company (Seattle, WA), The Void (Amenia, NY).  The genre of Crack-Up are Indie folk, folk rock, psychedelic folk.  The producer of Crack-Up are Robin Pecknold, Skyler Skjelset.    	Crack-Up si studio album yb hte band Fleet Fxoes.	1	Crack-Up is studio album by the band Fleet Foxes.	1
1587	T1688	GW6	   John Cyril Porte was born on ( 1884-02-26 ) 26 February 1884  Bandon, County Cork, Ireland.  John Cyril Porte died on 22 October 1919 (1919-10-22)  (aged 35)  Brighton, England.  The cause of death of John Cyril Porte is Pulmonary tuberculosis.  The years of service of John Cyril Porte was on 1898-1911, 1914-1919.   	John Cyril Porte died ni a diferent conutry tzan wheRre he was bon.	2	John Cyril Porte died in a different country than where he was born.	2
526	T662	GW0	   The city area of Detroit, Michigan is 142.87 sq mi (370.03 km 2 ).  The land area of Detroit, Michigan is 138.75 sq mi (359.36 km 2 ).  The urban area of Detroit, Michigan is 1,295 sq mi (3,350 km 2 ).  The metro area of Detroit, Michigan is 3,913 sq mi (10,130 km 2 ).   	Detroit's tallest aprt is located ni hte downtown aea.	1	Detroit's tallest part is located in the downtown area.	1
